trackID,genreID
130940,176858
130992,55756
131010,173467
131044,61215
131110,158282
131125,88853
131239,199606
131255,172023
131270,61215
131553,199606
131564,61215
131566,73523
131677,51420
131692,213809
131712,35389
131723,214110
131736,207648
131773,173467
131818,31567
131885,199606
131953,173467
132074,82064
132082,147886
132099,48505
132125,176858
132211,173655
132225,61215
132227,146792
132249,77904
132339,268304
132364,88853
132379,98154
132410,224280
132411,61215
132500,182697
132594,61215
132657,158282
132675,61215
132695,88853
132774,19913
132918,173655
133010,35389
133010,274088
133071,34486
133094,48505
133110,98154
133119,18161
133341,48505
133398,61215
133442,274088
133448,192976
133550,62246
133618,158282
133648,65985
133678,287681
133734,214765
133796,146792
133821,61215
133890,274088
133977,61215
133994,67331
134022,176858
134022,84705
134042,123396
134103,133159
134156,242383
134233,61215
134308,162234
134314,198263
134369,131552
134377,103715
134388,18161
134404,48505
134456,90309
134526,61215
134589,176858
134656,61215
134658,266073
134659,48505
134715,67098
134783,88853
134985,61215
135026,224280
135105,173467
135146,287681
135155,174731
135209,48505
135280,98154
135346,274088
135350,73523
135403,62246
135448,242383
135465,224280
135511,82064
135541,33204
135561,158282
135608,131552
135613,98856
135616,61215
135616,67098
135668,17453
135680,118720
135809,61215
135809,268304
135846,173180
135851,176858
135860,91653
135977,33722
136090,131552
136108,131552
136256,61215
136394,224280
136396,61215
136599,34486
136627,274088
136673,201738
136804,73523
136853,172023
136869,61215
136991,218185
136998,201738
137047,75409
137064,142021
137072,131552
137117,98856
137130,131552
137191,75691
137231,173467
137250,139095
137269,99415
137386,162234
137462,186413
137514,287681
137560,207648
137615,33722
137669,274088
137740,131552
137811,199606
137827,131552
137934,181653
137948,31104
137971,266781
137977,17453
138025,33722
138067,242383
138105,118720
138150,271945
138231,256783
138238,215068
138292,17453
138334,214765
138355,139095
138365,17453
138415,139095
138461,206269
138472,256783
138506,131552
138510,31567
138536,37405
138553,109592
138591,173467
138631,176858
138637,131552
138655,19913
138750,131552
138791,61215
138844,176858
138920,110478
138959,173467
139135,131552
139135,61215
139166,198263
139185,61215
139254,201738
139267,8400
139282,199606
139310,251593
139376,123396
139386,37405
139496,17453
139595,274088
139924,172023
139943,200901
139983,9432
139985,35389
139987,214765
140022,233978
140029,9432
140039,27110
140081,91653
140107,224280
140130,155788
140153,139095
140257,181653
140425,33722
140439,235074
140574,82064
140662,126500
140733,274161
140746,189467
140746,88853
140766,98687
140790,9667
140850,199606
140867,65985
140940,79926
140948,146792
141050,274161
141125,19913
141143,65985
141171,274088
141172,176858
141243,18161
141310,73523
141373,133159
141485,176858
141527,199606
141531,67331
141637,281429
141654,79926
141731,61215
141749,274161
141764,34486
141787,147886
141806,77904
141867,82064
141910,274088
141942,33722
142009,274088
142153,110478
142321,161601
142368,30949
142369,82064
142434,215068
142451,35389
142453,139095
142490,17453
142499,35389
142690,131552
142740,214110
142765,81520
142782,274088
142829,51420
142844,65985
142902,33722
142980,228419
143032,219193
143053,271945
143096,67098
143229,131552
109965,33722
110095,139095
111717,172023
114294,33722
114957,88853
117214,274161
117313,268304
120317,173467
120563,48505
122125,268304
122482,274088
122710,205389
122807,33722
122824,33722
123925,61215
124961,99463
125185,17453
125285,201738
126024,172023
126615,180930
127436,251593
127505,243099
127677,48505
127782,131552
128498,131552
129116,176858
129194,253120
129367,61215
129850,274088
130023,207648
130038,131552
130058,9667
130531,131552
130623,48505
130859,33722
130919,34486
130960,281429
131424,150385
131586,158282
131807,287681
132134,131552
132278,176858
132918,279143
133181,33722
133336,131552
133473,131552
133558,35389
133743,173467
133781,61215
133891,27110
134267,279143
134355,149962
134610,172023
134695,33722
134832,35389
134961,268217
135051,61215
135220,274088
135599,48505
135818,242383
135851,131552
135936,282464
136529,17453
136587,61215
136602,145948
136687,73523
137158,199606
137184,201738
137273,131552
137453,199606
137525,37405
137643,218185
137986,61215
138142,186803
138361,201738
138385,199606
138509,33722
138589,274088
138820,82064
138984,242383
139082,242383
139283,88853
139415,61215
139517,162234
139642,48717
139697,281429
139822,268217
140163,172023
140372,215068
140468,34486
140477,3969
140661,48505
140797,242383
140895,30949
140948,196528
140969,131552
141045,34486
141586,33204
141782,61215
141928,131552
141973,162673
142307,35389
142444,177561
142502,34486
142519,147886
142599,88853
142627,131552
142670,88853
142696,274088
142765,279143
142867,242383
142961,131552
143001,18161
143137,139095
143233,109592
143372,131552
143402,158282
143496,274088
143518,266781
143562,3969
143564,287681
143593,139095
143626,131552
143644,136406
143647,214110
143674,287681
143674,131552
143744,201738
143772,201738
143781,173467
143790,201738
143820,61215
143841,31567
143929,192976
143975,34486
144008,73523
144013,176858
144013,48717
144067,61215
144114,67098
144116,155788
144218,228419
144226,198263
144226,199606
144236,173467
144246,61215
144282,142021
144309,219193
144313,73523
144448,131552
144522,189467
144623,18161
144681,8400
144792,82064
144808,199606
145034,147886
145127,88853
145194,61215
145202,274088
145251,79926
145281,279143
145284,48505
145316,17453
145403,61215
145499,34486
145552,48505
145624,33722
145655,34486
145698,131552
145740,266073
145756,9667
145764,18161
145767,242383
145768,199606
145806,31567
145889,176858
145914,192976
145964,67098
145993,35389
146021,11688
146084,67186
146106,131552
146111,274088
146132,17453
146214,199606
146215,198263
146375,242383
146385,158282
146465,18161
146466,224280
146489,34486
146503,51420
146524,199606
146561,99463
146605,48505
146700,161601
146760,268304
146780,77904
146839,88853
146844,274161
146892,35389
146990,33722
147144,274161
147183,176858
147239,127864
147247,176858
147249,77904
147262,61215
147380,17453
147466,131552
147482,182697
147496,88853
147499,173655
147523,268304
147530,199606
147615,131552
147718,73523
147893,189467
147925,205389
147978,266781
148011,61215
148015,274088
148017,177561
148030,158282
148064,77904
148088,11688
148095,77904
148188,18161
148198,17453
148202,61215
148285,173467
148305,48717
148359,173467
148397,82064
148433,176858
148440,212410
148447,163949
148459,82064
148461,212410
148533,243099
148599,34486
148616,35389
148634,17453
148651,51420
148707,88853
148732,138304
148745,127864
148762,172023
148814,274088
148836,131552
148898,224280
148903,27110
148935,158282
148965,33722
148975,34486
149046,235074
149069,172023
149086,172023
149088,61215
149108,61215
149108,34486
149130,181653
149305,61215
149395,172023
149407,35389
149409,33722
149461,116130
149465,287681
149495,67098
149602,51420
149644,131552
149694,198263
149768,162234
149802,99415
149859,158282
149946,61215
150004,242383
150019,147886
150048,228419
150051,244713
150055,48505
150093,18161
150117,207648
150119,131552
150160,173467
150225,268304
150282,34486
150352,182697
150358,31104
150416,67098
150431,158282
150441,88853
150450,198263
150469,131552
150505,155264
150505,214110
150518,11688
150557,242383
150706,61215
150749,242383
150780,214836
150820,34486
150832,196528
150843,146792
150858,274088
150865,173467
150914,17453
151055,281429
151111,139095
151287,158282
151287,207648
151367,274161
151374,37405
151561,112055
151605,155264
151647,259669
151710,126500
151720,158282
151727,73523
151756,224280
151761,126500
151784,173655
151800,48505
151897,147886
151907,105160
151972,61215
152070,173467
152155,18161
152175,131552
152244,173467
152262,109592
152269,61215
152290,65985
152328,162234
152349,230141
152354,82378
152359,198263
152406,31567
152448,268304
152453,82064
152511,172023
152644,61215
152667,268304
152667,65985
152707,146792
152718,201738
152731,73523
152736,109592
152797,131552
152803,213809
152817,174731
152846,274088
152895,173655
152902,289568
152938,67331
152959,34486
152976,235074
153009,75409
153046,61215
153080,131552
153206,162234
153231,61215
153261,61215
153272,99463
153313,139095
153328,256783
153389,278302
153397,9432
153436,274088
153474,147886
153490,230141
153656,61215
153661,207648
153670,142021
153672,155264
153817,173467
153821,61215
153829,131552
153850,131552
153901,131552
153924,61215
153957,35389
154095,131552
154131,207648
154168,105160
154168,110478
154199,34486
154269,77904
154278,17453
154296,173467
154322,199606
154338,201738
154582,242383
154586,61215
154593,205389
154596,279143
154678,233978
154701,177561
154709,82064
154711,67098
154931,268304
154970,133159
154974,173655
154982,142021
155012,231121
155161,274088
155213,34486
155235,189467
155256,274088
155332,61215
155463,88853
155496,173467
155570,158282
155636,88853
155710,98856
155791,139095
155819,198263
155827,287681
155837,105160
155837,196528
155838,158282
155875,61215
155878,162234
155930,274161
155946,239725
155961,266781
155965,61215
156008,271945
156024,214765
156036,131552
156036,176858
156122,17453
156150,172023
156226,176858
156291,61215
156331,34486
156331,274088
156374,198263
156437,62246
156438,61215
156456,34486
156519,99463
156528,172023
156540,131552
156540,274088
156547,199606
156551,19913
156560,48505
156623,48505
156634,17453
156679,239725
156684,82378
156704,131552
156740,82378
156781,239725
156790,61215
156790,293670
156884,18161
156892,173467
156949,158282
156949,279143
156973,35389
156979,73523
157004,88853
157053,30949
157155,61215
157237,131552
157313,181006
157341,173655
157376,123396
157449,61215
157480,34486
157513,224280
157559,139095
157574,61215
157586,88853
157622,274161
157628,142021
157653,172023
157723,79926
157747,49946
157749,131552
157768,34486
157814,75409
157817,17680
157847,75691
158024,35389
158048,88853
158083,33722
158091,131552
158159,33722
158257,268304
158366,173467
158367,35389
158437,61215
158459,224280
158531,82064
158544,131552
158579,34486
158606,173180
158648,19913
158705,224280
158716,268304
158742,61215
158770,73523
158828,224280
158904,285888
158940,208198
158972,158282
158974,17453
158982,241089
158988,11688
158993,131552
159121,201738
159136,33722
159143,274088
159194,173467
159211,109592
159248,287681
159355,158282
159390,199606
159397,199606
159453,242383
159457,146103
159478,199606
159492,34486
159498,131552
159537,172023
159623,199606
159680,147886
159829,79926
159913,199606
159920,131552
160073,131552
160104,192976
160285,224280
160290,48505
160297,208198
160319,48505
160390,61215
160390,88853
160411,99463
160445,88853
160463,274088
160520,124579
160544,75691
160551,61215
160604,79926
160623,146792
160629,199606
160651,9667
160762,173467
160762,19913
160852,274088
160935,48717
160941,150385
160942,88853
160955,131552
161003,17453
161088,82064
161140,242383
161153,176858
161164,82064
161204,61215
161212,82064
161278,61215
161324,274088
161331,33722
161366,27110
161372,161649
161409,35389
161476,274088
161506,155788
161751,279143
161753,88853
161782,163949
161799,88853
161807,149962
161821,133159
161906,173467
161926,61215
162066,61215
162078,131552
162123,61215
162145,34486
162193,176858
162334,133159
162403,147886
162430,88853
162462,75409
162510,48505
162510,133159
162510,196528
162557,208198
162561,33204
162688,162234
162831,174731
162859,177561
162901,158282
162901,279143
162921,279143
162954,142021
162971,176858
162982,259280
163033,48505
163090,289568
163101,158282
163169,173655
163222,82064
163230,154024
163280,48505
163282,163949
163283,155788
163295,149962
163319,131552
163335,176858
163356,189467
163379,199606
163445,131552
163496,61215
163569,158282
163591,131552
163598,17453
163601,253120
163628,65985
163636,131552
163636,162234
163658,61215
163718,158282
163847,51420
163856,198263
163904,18161
163960,51420
163977,131552
164038,182697
164110,73523
164120,155788
164132,172023
164153,61215
164187,88853
164206,131552
164264,214765
164312,88853
164329,48505
164411,79926
164441,278302
164450,61215
164463,34486
164490,147886
164622,266073
164686,61215
164692,88853
164706,274088
164732,235074
164751,88853
164871,158282
164878,35389
164905,34486
164917,61215
164925,81520
164940,211809
164941,268217
164957,201738
164982,266781
165045,99463
165229,88853
165232,61215
165232,274088
165302,279143
165303,61215
165311,98856
165358,207648
165553,218185
165554,61215
165627,65985
165653,268304
165684,155788
165692,131552
165692,161601
165700,172023
165713,173467
165772,48717
165779,224280
165803,61215
165824,17453
165887,158282
165924,79926
165936,61215
165941,142021
165963,48505
165983,207648
166064,131552
166179,199606
166258,35389
166274,285888
166290,279143
166374,212410
166504,138875
166525,109592
166539,198263
166577,61215
166670,294310
166717,82064
166812,235074
166845,274088
166847,224280
166861,11688
166877,208198
166905,17453
166929,61215
167019,281429
167056,131552
167194,30949
167238,158282
167240,231121
167254,199606
167346,251593
167353,131552
167362,17453
167362,35389
167495,35389
167512,131552
167581,61215
167601,61215
167758,199606
167768,61215
167796,61215
167814,61215
167861,17453
167866,214765
167939,242383
167961,173467
167997,214765
168017,61215
168051,274088
168115,131552
168117,33722
168124,65985
168209,35389
168255,201738
168259,274088
168314,158282
168350,17453
168391,88853
168424,91653
168446,293670
168489,61215
168529,34486
168535,158282
168542,131552
168544,17453
168623,131552
168637,131552
168670,34486
168675,73523
168739,47898
168770,176858
168840,181006
168861,146792
168870,79926
168884,158282
168994,181653
169027,17680
169067,268304
169067,75409
169084,198263
169201,131552
169263,268217
169305,212410
169310,189467
169413,105160
169429,199606
169431,17453
169441,244713
169459,199606
169469,172023
169472,71345
169580,61215
169653,82064
169671,81520
169674,35389
169687,173655
169710,162234
169852,242383
169883,199606
169928,139095
169940,3969
169964,61215
169967,61215
170041,201738
170043,82378
170061,219193
170109,79926
170236,199606
170270,61215
170286,73523
170293,62289
170304,200901
170337,61215
170355,139095
170378,34486
170433,266073
170506,84705
170580,35389
170587,173467
170607,33722
170624,61215
170624,274088
170625,173467
170787,33722
170805,279143
170807,158282
170816,61215
170844,67098
170902,88853
170931,82064
170979,199606
170997,131552
171094,287681
171149,131552
171172,199606
171185,162234
171367,48505
171431,123396
171438,285888
171454,131552
171494,280261
171632,192976
171654,61215
171680,180930
171857,172023
171934,48505
171965,34486
171968,88853
172088,98687
172092,61215
172111,33722
172115,172023
172128,126500
172146,131552
172333,48505
172362,242383
172438,247539
172465,61215
172485,9432
172535,61215
172535,293670
172605,146103
172608,9667
172608,124579
172689,206627
172757,214110
172786,224280
172834,198263
172853,61215
172860,139095
172941,34486
172991,17453
173009,131552
173076,34486
173076,17453
173084,158282
173243,201738
173429,61215
173575,211809
173592,61215
173645,82064
173649,208198
173666,177561
173781,214110
173813,17453
173820,116130
173823,61215
173847,281429
173868,201738
173928,8400
174020,199606
174028,61215
174073,77904
174149,33204
174349,88853
174355,200632
174372,35389
174376,61215
174437,172023
174503,88853
174506,27110
174526,176858
174646,176858
174653,33722
174721,81520
174727,158282
174859,48505
174860,131552
174936,146103
175000,61215
175014,88853
175069,73523
175206,61215
175286,163949
175321,201738
175399,247539
175437,228419
175549,131552
175583,112055
175610,75409
175613,274161
175625,162673
175673,289568
175702,34486
175710,176858
175736,61215
175753,61215
175755,17453
175810,293670
175832,146103
175947,268304
175954,282464
175962,162234
175973,61215
175981,242383
176008,112055
176014,192976
176024,278302
176063,142021
176089,173467
176175,9667
176176,131552
176221,33722
176274,34486
176306,214765
176353,274088
176361,79926
176370,61215
176405,149962
176442,279143
176470,131552
176487,81520
176512,161649
176522,48717
176523,172023
176543,201738
176567,158282
176579,199606
176592,34486
176630,3969
176639,181006
176706,34486
176716,34486
176723,219193
176749,172023
176786,61215
176843,48717
176846,34486
176856,33722
176983,142021
176991,73523
177025,67186
177056,274088
177145,75409
177172,19913
177229,228419
177383,281429
177409,67186
177429,34486
177443,82064
177479,172023
177509,146792
177545,173467
177570,133159
177598,99463
177645,34486
177652,256783
177792,35389
177975,214765
177980,207648
178066,158282
178192,207648
178196,176858
178342,219193
178364,173655
178411,131552
178425,82064
178429,174731
178523,142021
178527,173180
178594,88853
178601,99463
178646,242383
178657,208198
178709,61215
178726,131552
178735,279143
178740,101667
178776,73370
178786,131552
178861,233978
178950,274088
178987,37405
179004,55756
179053,242383
179053,67331
179057,35389
179260,176858
179272,48717
179307,133159
179327,61215
179341,61215
179404,30949
179407,274161
179418,199606
179483,196528
179492,242383
179493,18161
179563,287681
179651,199606
179670,214765
179671,279143
179732,176858
179773,173467
179776,214765
179788,133159
179803,88853
179831,176858
179836,17453
179838,88853
179918,181006
179943,199606
179974,61215
179979,173467
180003,33722
180006,285888
180037,280261
180058,103715
180076,61215
180109,235074
180118,35389
180138,279143
180198,274088
180221,256783
180289,198263
180371,201738
180405,173467
180440,214765
180502,12274
180532,34486
180604,189467
180615,176858
180627,81520
180685,189467
180699,35389
180751,146792
180770,75409
180801,199606
180801,67186
180813,279143
180830,62246
180862,266781
180903,133159
180915,285888
180926,77904
180977,208198
181058,253120
181072,34486
181110,9432
181257,105160
181299,198263
181310,176858
181331,182697
181395,48505
181471,164164
181491,172023
181644,173467
181692,224280
181712,19913
181719,131552
181865,158282
181891,172023
181935,33722
181966,3969
182009,158282
182059,158282
182107,155264
182119,131552
182305,48505
182315,139095
182366,61215
182392,17453
182464,61215
182708,219193
182726,61215
182773,75409
182797,9667
182809,131552
182816,48505
182830,78966
182893,214110
183016,61215
183070,176858
183073,158282
183180,34486
183224,155788
183280,131552
183301,162234
183339,34486
183364,186413
183381,158282
183444,33722
183453,79926
183515,67331
183518,88853
183564,61215
183582,3969
183640,48717
183648,123396
183669,268304
183784,75691
183826,88853
183853,82064
183867,199606
183998,199606
184026,181006
184063,207648
184099,158282
184107,274088
184186,173467
184206,198263
184212,182697
184216,61215
184216,34486
184381,242383
184464,173467
184510,62246
184554,181653
184642,88853
184654,81520
184659,173655
184679,35389
184734,124579
184787,142021
184821,33722
184830,82064
184898,17453
184929,146103
185039,243099
185106,34486
185141,189467
185141,253120
185143,33722
185144,213809
185186,244713
185193,199606
185196,34486
185231,176858
185238,131552
185253,243099
185270,33722
185310,162234
185311,88853
185313,173467
185330,67098
185338,61215
185372,77904
185390,67186
185421,158282
185450,61215
185481,278302
185508,146103
185514,173655
185521,131552
185608,131552
185633,18161
185697,224280
185805,173180
185806,214765
185864,61215
185916,103715
185930,199606
185973,176858
185973,271945
186154,17453
186192,33204
186241,208198
186246,158282
186346,82064
186357,131552
186430,268304
186448,88853
186468,218185
186476,224280
186527,61215
186533,131552
186535,126500
186556,48505
186588,131552
186613,61215
186628,198263
186641,88853
186653,9432
186727,198263
186770,61215
186831,256783
186884,79926
186890,274088
186905,206269
186919,154024
186927,224280
187087,287681
187088,75409
187102,88853
187112,19913
187190,99463
187206,88853
187214,142021
187257,71345
187270,131552
187270,176858
187300,88853
187333,123396
187334,88853
187427,48505
187428,34486
187524,189467
187632,287681
187687,61215
187688,19913
187713,279143
187757,48717
187771,199606
187789,155264
187820,75409
187821,61215
187827,181653
187834,274088
187850,131552
187879,182697
187913,17453
187919,61215
187962,244713
187983,61215
188067,274088
188171,84705
188270,251593
188284,149962
188332,17453
188434,268304
188466,213809
188501,65985
188532,35389
188569,224280
188587,19913
188592,61215
188624,293670
188640,198263
188687,34486
188796,187871
188809,279143
188875,48505
188887,173467
188891,37405
188899,61215
188912,131552
188935,61215
188971,224280
188995,67186
189017,65985
189033,131552
189037,11688
189055,110478
189077,103715
189078,198263
189117,17453
189142,215068
189267,34486
189288,289568
189299,131552
189448,158282
189479,88853
189518,82064
189568,211809
189618,199606
189624,61215
189668,9667
189711,158282
189726,48717
189829,176858
189891,82064
189962,33722
189990,224280
190026,33722
190099,274088
190102,17453
190113,88853
190168,268304
190290,34486
190453,279143
190496,219193
190555,48505
190593,33722
190623,219193
190695,51420
190711,12274
190744,9432
190762,91653
190817,131552
190863,61215
190940,158282
190975,172023
190988,173467
190995,61215
190996,34486
191020,35389
191025,33204
191089,22299
191128,199606
191187,176858
191198,214765
191268,17453
191270,176858
191287,172023
191322,172023
191355,287681
191413,173180
191427,88853
191431,61215
191461,173467
191499,212410
191598,75409
191681,9667
191728,274088
191739,79926
191803,75409
191807,293688
191809,88853
191818,181006
191858,9667
191891,176858
191950,176858
191950,181006
192035,176858
192043,268304
192043,75409
192108,131552
192126,82064
192151,34486
192178,147886
192206,61215
192219,173655
192322,158282
192341,228419
192369,33722
192380,35389
192463,146103
192494,55756
192604,274088
192688,176858
192709,131552
192756,172023
192773,176858
192779,98687
192829,48717
192839,173467
192841,61215
192861,242383
192973,33722
192992,34486
192996,287681
193052,18161
193056,158282
193118,61215
193150,61215
193155,176858
193160,176858
193160,34486
193160,30949
193179,88853
193382,199606
193386,274088
193407,88853
193432,207648
193499,61215
193511,259669
193557,12274
193593,173467
193633,279143
193675,30949
193695,82064
193702,48505
193783,173467
193830,146103
193838,61215
193854,268304
193854,9432
193882,158282
193917,51420
193931,131552
194063,139095
194082,173467
194202,173467
194204,33722
194220,35389
194237,131552
194264,61215
194338,145948
194339,35389
194447,61215
194497,172023
194517,287681
194595,61215
194607,176858
194627,224280
194647,19913
194860,67098
194883,189467
194976,79926
195034,268304
195040,61215
195130,199606
195229,266781
195230,11688
195241,105160
195244,17453
195256,196528
195333,155788
195478,172023
195536,67331
195550,199606
195656,88853
195681,199606
195757,98154
195833,61215
195903,158282
195911,214765
195950,48717
195995,99463
196018,8400
196052,287681
196091,294310
196200,9432
196212,235074
196222,224280
196256,214765
196416,199606
196416,18161
196416,65985
196469,274088
196470,61215
196475,88853
196536,285888
196548,274088
196568,109592
196602,81520
196620,224280
196624,212410
196690,192976
196702,281429
196749,242383
196754,209270
196771,17453
196821,158282
196838,279143
196876,17453
196883,146792
196902,181653
196939,176858
196988,198263
196996,218185
196999,216462
197002,103715
197071,131552
197103,131552
197120,88853
197154,67098
197164,181653
197172,279143
197175,61215
197279,268304
197369,172023
197405,274088
197439,266781
197471,61215
197681,274088
197718,294310
197799,242383
197803,224280
197844,228419
197915,11688
197932,189467
197933,33204
197960,131552
197961,173467
198016,274088
198018,131552
198042,201738
198061,67098
198089,61215
198110,274088
198120,131552
198224,61215
198345,61215
198363,61215
198380,61215
198457,253120
198507,71345
198509,266073
198525,48717
198544,172023
198650,242383
198656,266073
198660,201738
198670,158282
198710,116130
198740,88853
198820,61215
198928,158282
198995,82064
199001,279143
199043,158282
199055,75409
199117,146792
199137,131552
199199,79926
199209,176858
199310,154024
199316,182697
199340,35389
199347,19913
199357,18161
199430,172023
199473,61215
199574,198263
199630,199606
199633,17453
199637,162234
199698,98154
199779,88853
199782,61215
199816,61215
199869,61215
199894,62246
199935,214765
199942,75409
199950,34486
199952,242383
199965,198263
199978,274161
200008,173467
200045,218185
200048,61215
200055,61215
200103,287681
200110,279143
200249,131552
200252,279143
200285,173467
200313,214110
200330,201738
200446,281429
200456,199606
200505,206627
200530,51420
200535,31567
200538,155788
200649,192976
200696,61215
200738,212410
200742,67331
200782,61215
200791,33722
200826,149962
200837,61215
200853,88853
200855,18161
200873,242383
200933,88853
200935,88853
200964,67098
201057,49946
201071,34486
201082,61215
201145,61215
201149,131552
201167,274088
201180,17453
201201,103715
201271,61215
201288,17453
201292,158282
201327,99463
201330,217757
201440,139095
201470,198263
201635,33722
201658,88853
201672,206269
201873,274088
201931,77904
202086,48505
202105,173467
202251,61215
202262,131552
202270,173467
202329,158282
202372,33722
202428,201738
202450,61215
202461,201738
202549,279143
202579,214765
202648,289568
202690,61215
202706,61215
202711,34486
202731,172023
202750,17453
202769,173467
202769,62246
202849,35389
202926,172023
202968,19913
203014,211809
203071,285888
203087,214765
203098,258600
203109,73523
203157,173467
203204,268304
203242,158282
203256,79926
203271,214110
203359,75691
203369,61215
203412,18161
203447,33722
203495,139095
203563,3969
203564,131552
203616,172023
203691,81520
203698,139095
203710,61215
203765,17453
203890,112055
203935,27110
203946,208198
204035,109592
204036,34486
204038,186413
204051,139095
204084,268304
204237,142021
204275,241089
204314,88853
204371,88853
204418,17453
204550,274088
204594,199606
204679,34486
204697,176858
204753,3969
204755,214110
204764,35389
204800,61215
103565,88853
103626,103715
103719,213809
103734,9432
103743,61215
103806,279143
103892,81520
103964,242383
103966,88853
104026,84705
104033,163949
104037,158282
104037,242383
104094,162234
104210,131552
104259,101335
104312,139095
104318,88853
104329,33722
104358,199606
104394,181006
104442,67098
104458,61215
104471,259280
104541,158282
104774,131552
104794,274088
104840,147886
104845,244713
104884,162234
104892,99463
104940,61215
104971,274088
104985,131552
104994,266781
104994,51420
105026,136406
105065,48505
105085,62246
105092,228419
105209,33722
105238,8400
105239,61215
105269,35389
105292,124579
105325,162234
105339,158282
105380,201738
105490,176858
105504,281429
105509,279143
105524,79926
105549,88853
105589,35389
105589,146103
105595,131552
105601,34486
105660,88853
105706,208198
105709,65985
105799,228419
105805,35389
105819,201738
105946,75409
105970,79926
105987,158282
106005,186413
106013,67186
106058,88853
106077,90309
106081,19913
106081,146792
106262,61215
106286,19913
106297,61215
106301,61215
106327,34486
106349,173467
106380,208198
106437,75409
106494,214765
106515,266781
106530,199606
106552,75409
106564,155788
106591,242383
106633,79926
106674,271945
106714,61215
106817,247539
106829,61215
106857,173467
106883,61215
106969,77904
106973,181653
107037,275144
107042,82064
107049,61215
107072,67331
107141,215068
107193,242383
107289,173467
107344,51420
107379,79926
107425,176858
107528,199606
107535,17453
107596,77904
107602,75409
107663,173467
107718,35389
107754,208198
107774,35389
107814,61215
107815,235074
107859,199606
107876,145948
107898,149962
107955,224280
107985,279143
107992,81520
107993,199606
107993,51420
108007,27110
108192,214765
108246,279143
108265,253120
108302,131552
108321,27110
108404,88853
108415,82064
108436,131552
108447,9432
108466,145948
108485,18161
108556,33722
108649,48505
108659,173467
108684,214765
108726,33204
108777,173655
108803,162234
108883,287681
108889,201738
108897,233978
108939,209270
108998,159815
109026,268304
109046,212410
109064,239725
109164,199606
109170,228419
109172,71345
109224,253120
109232,37405
109233,67098
109275,158282
109287,76912
109324,17453
109335,9667
109372,158282
109373,242383
109391,224280
109420,88853
109448,224280
109471,244713
109475,219193
109478,173467
109512,33722
109587,133159
109640,176858
109684,173180
109695,133159
109721,12274
109760,17453
109771,131552
109771,243099
109785,173467
109947,79926
109957,172023
109973,82064
110024,30949
110080,48505
110183,279143
110189,131552
110191,18161
110222,35389
110247,268304
110254,18161
110278,77904
110306,19913
110310,61215
110326,35389
110326,182697
110337,279143
110409,155788
110519,199606
110652,242383
110671,17453
110678,34486
110748,145948
110837,61215
110896,33722
110950,17453
110985,34486
111018,189467
111139,212410
111153,34486
111207,242383
111276,149962
111346,131552
111348,67098
111356,162234
111365,48505
111419,33722
111429,61215
111507,268304
111530,67098
111539,162234
111542,274088
111599,131552
111670,147886
111677,61215
111711,266781
111734,199606
111759,162234
111762,61215
111792,76912
111854,17453
111869,173467
112025,34486
112027,177561
112030,17453
112056,268304
112090,173655
112139,61215
112157,88853
112162,98154
112177,3969
112206,35389
112242,274088
112280,51420
112299,206269
112398,150385
112404,40467
112446,199606
112458,75409
112486,84705
112499,219193
112547,99463
112548,211809
112557,33722
112564,279143
112597,274088
112621,131552
112667,88853
112683,61215
112730,199606
112897,61215
112935,214765
112947,158282
112960,61215
113021,131552
113047,176858
113135,242383
113194,34486
113283,48505
113343,31567
113372,155264
113382,61215
113390,233978
113467,198263
113482,274088
113595,214110
113645,242383
113648,61215
113719,48505
113802,131552
113827,158282
113830,19913
113869,88853
113869,233978
113875,30949
113912,173467
114020,199606
114089,61215
114167,33722
114234,172023
114238,235074
114270,131552
114295,88853
114327,79926
114346,61215
114393,34486
114411,259669
114480,242383
114501,181653
114535,34486
114542,18161
114593,17453
114620,61215
114625,48717
114683,198263
114745,161601
114757,61215
114816,259280
114840,158282
114852,274088
114918,163949
114928,279143
114974,259669
115067,218185
115207,142021
115222,61215
115282,274161
115287,199606
115372,79926
115387,217757
115388,287681
115388,75409
115459,224280
115471,73523
115585,198263
115663,214765
115675,173467
115704,51420
115808,174731
115814,268304
115814,75409
115830,146792
115928,142021
116022,228419
116051,71345
116064,77904
116099,224280
116105,173655
116131,109592
116142,61215
116257,161601
116338,146792
116356,228419
116362,75409
116369,158282
116426,279143
116439,88853
116466,131552
116476,155264
116477,199606
116516,251593
116542,34486
116593,61215
116620,11688
116669,61215
116673,173655
116719,35389
116740,9432
116764,199606
116812,259669
116854,34486
116857,17453
116875,88853
116876,176858
116895,18161
116946,146792
116968,67098
116983,67331
116992,173467
117054,172023
117062,274088
117075,176858
117076,61215
117136,294310
117149,131552
117297,139095
117339,242383
117343,88853
117405,142021
117440,75409
117441,9432
117706,159815
117758,201738
117764,61215
117811,279143
117835,266781
117932,18161
117951,17453
117959,61215
117984,274161
117986,228419
118012,51420
118067,88853
118260,224280
118265,131552
118269,109592
118274,274088
118317,17453
118319,214765
118372,158282
118417,287681
118466,48717
118497,124579
118604,163949
118606,64970
118644,18161
118688,127864
118705,172023
118761,139095
118780,266073
118888,88853
118902,244713
118997,79926
119036,35389
119068,18161
119078,61215
119112,228419
119141,268304
119171,17453
119205,176858
119257,34486
